id_equipamento,idade_dias,num_manutencoes,intervalo_medio_manut,num_falhas_historico,taxa_falhas_ano,minutos_falha_historico,taxa_minutos_falha_ano,dias_desde_ultima_manut,limite_potencia,utilizacao_media,utilizacao_maxima,utilizacao_minima,utilizacao_desvio,qtd_sobrecargas,dias_com_dados_util,vai_falhar
27FF59CA-C2BB-451E-9481-9E3A649EF76D,8705,8,69.42857142857143,3,0.12578977599080987,20,0.8385985066053991,30,415.0,178.69060051171056,361.0,-1.0,52.71076886343546,0,1049,0
B1B22AA8-821E-4D5A-AE1C-317C4CB08AA1,3895,3,3.0,2,0.18741976893453144,81,7.590500641848523,354,452.0,75.73472602763064,216.3182,0.0,35.542804632087446,0,1049,0
9AE14878-F871-4485-A8E4-6331F02F5038,2447,2,284.0,0,0.0,0,0.0,70,302.0,47.80571116327206,147.4399,0.0,21.189727323338175,0,1049,0
43D48296-363B-493B-97E8-135A4D2D738D,6165,2,4.0,2,0.11841038118410381,54,3.197080291970803,354,1247.0,192.635694091545,588.363,0.0,95.76117099961087,0,1049,0
5DED95B0-E8F9-4EDA-8695-40B4917BA061,12736,1,0.0,0,0.0,0,0.0,347,573.0,79.66569358513594,312.1284,0.0,48.30383586831902,0,1049,0
D60B02FE-1AD7-4AFC-8112-59F271ABC336,5233,2,199.0,3,0.20924899675138542,12,0.8369959870055417,147,148.0,49.68454245653768,181.5361,0.01731228,9.358419267123166,3,1049,0
816653E7-90DE-4268-BEA5-5A35ED0BA3A9,193,4,107.0,6,11.347150259067357,510,964.5077720207253,12,226.0,34.914300582709636,237.0,0.0,18.191265871935467,5,1049,0
AB7E6766-7227-46CA-98D5-764CA6CF4552,5024,5,111.5,3,0.21795382165605096,682,49.54816878980892,332,487.0,100.33372928510477,327.0,-1.26853,31.779737268760357,0,1049,0
0EBC7B84-5B08-4F34-AC76-BFE03BE79CE2,503,1,0.0,5,3.628230616302187,688,499.2445328031809,329,452.0,60.69606155579194,150.46,0.0,28.606052130125292,0,582,0
BE7CE2C8-18C7-47F9-B010-505AAB63A382,9181,6,69.6,0,0.0,0,0.0,224,452.0,134.59599511622372,294.0,0.0,40.045929630754095,0,1049,0
A44CC9FB-6BF6-42FA-A9DA-43CBD87F6A08,479,6,28.6,0,0.0,0,0.0,299,226.0,17.21027863375688,65.4575,0.0,10.642103716737099,0,512,0
52CEF3D7-B755-440E-914B-E90185699A93,3747,1,0.0,0,0.0,0,0.0,291,90.0,16.85208826233667,44.06598,0.0,6.65199247428204,0,1049,0
7788101C-D03E-4DE9-B82A-77ACA3BFE323,355,2,0.0,1,1.028169014084507,8,8.225352112676056,282,402.0,20.754278467103806,162.0124,-21.7793,28.285747433233816,0,785,0
F3B79ACA-9389-4CCD-8FEE-3534CBF7C147,378,3,55.5,0,0.0,0,0.0,197,887.0,79.59550817676045,235.4648,0.0,49.92204132982052,0,428,0
