65E5D0F8-52B5-4A98-A61C-E26A92BA8A86;276
BAC94273-4572-4578-8CA3-1DBFB8291294;269
C30593A4-376B-47C3-AE95-23F4D64D848F;470
5A561BBF-6709-4B68-A7CB-FB2292AFBB33;269
E1656FE3-DAA7-41A4-B529-23A70618047A;748
324AFB1D-3068-4650-930D-2DC56B95C98B;256
97C338DC-7669-4BA4-8B57-DF87ED9B047E;602
51D47ABB-49D8-4264-BF61-141D4150B9FF;953
51D47ABB-49D8-4264-BF61-141D4150B9FF;953
E4ADD619-7565-47CB-86F1-6ACA2B1B7CC4;289
CA28800D-A383-4B2B-9631-772BCCC7F6DB;496
796651F4-2341-4804-915D-A592B87EC674;472
77654BD6-E4C2-41AB-9495-B1ECCFD1C628;99.9995
EF701F11-B8AF-4832-8DBD-ABB7EABEAC74;126
E4ADD619-7565-47CB-86F1-6ACA2B1B7CC4;289
0D0C57C6-4E07-41E5-B24F-238D824A940C;739
AD28BEBD-7B0A-48DA-A06A-D0474308F9C0;920
0D0C57C6-4E07-41E5-B24F-238D824A940C;739
B3ED7F8B-BF7D-4EA9-8CF8-764506F8FA14;800
DFA17F76-9611-49C6-8262-CC3BE7A37BF1;831
D6471B2A-9253-4B30-95B0-32699A51325F;1370
E2BF7BB2-56C6-46BA-AF3A-50184DECF8B7;100
D5FE6817-1890-46E9-A1C2-E36AEC24D09E;775
EC098375-B938-4880-A7C8-4EB8C297FC03;269
4F8F1F3C-CC15-4CE4-83A8-0B21806528E4;706
20EC2CBC-C6A7-403B-ADC6-1A560025E4E4;452
5EE63FB1-43A9-46FA-B067-920C8406EC5C;800
0EC82B9E-A2C8-4F31-A054-D53BAC6B8620;1247
7E0B653C-DBF7-4B6E-B89E-0FD5F9E0F5AF;630
31233CF7-B98C-421C-BC39-314064817E1E;554
68AA5796-52C8-484F-9DCB-DB5E8835BEF9;452
9F243EB4-BCBA-4017-9DC7-9F43C953F9E3;470
A8A5245D-E7DA-429A-B6C0-0C8B76505476;266
A90C95E3-C878-43A0-AFEA-D5352D3E0667;1180
5DF86EBE-48A5-457C-8F61-0851605E4394;314
0A50ADC8-70FA-41B2-96B3-B4CB799000D9;188
41ED13D4-3691-4CE6-9987-E93FB75246C9;1247
4D2A2F97-7674-4BC5-832B-0C7D8D9BD081;314
91DD3FA9-4DBB-436F-895C-F1C6C1DBDAD9;1370
213BC80D-6102-4D6D-8B7A-6B9D2B84DE55;452
71631192-5D15-4D93-9FAB-AC9917F9BC53;150
82A393EE-D05A-402D-8465-3B3BE32802E7;678
32C858E9-875B-43D7-992D-62985F5ADA2F;301
6BCF5FA9-D936-49A4-956D-17D01F084F47;511
2F0B4580-9C56-40B9-A79E-011AA226D402;160
C97B79D4-FD5E-452D-83B2-30FAA1368686;693
A813927B-ADCC-4F53-9034-AF9AC78B3F6B;753
E4ADD619-7565-47CB-86F1-6ACA2B1B7CC4;289
DB74109B-2CDA-4D4C-86CD-252E49F1C0E1;811
EF701F11-B8AF-4832-8DBD-ABB7EABEAC74;126
E1C5CFB5-EFDF-4355-AF99-B7199F65F0AD;554
D8094B5F-F4A1-4926-8E0B-288E2BADD0DD;452
284D8099-54AD-4BA2-9F1D-CBDBFC7678E7;753
08EB8303-7573-4051-A6DE-AD9898401BF8;259
9664692D-2042-40DC-A05E-28893CF7D0BF;734
049F4E33-511A-40DA-AEE8-FA4368601894;470
7BA18F7B-A213-4052-9481-787037F7ECE4;269
624B1859-E127-4462-BAA7-7CA58C3E877D;887
161BB03E-9934-47A2-AF1E-6D2E5420371A;1083
E1B23343-11EE-4D06-B68E-1C6E37035CB4;628
A44CC9FB-6BF6-42FA-A9DA-43CBD87F6A08;226
BC1A0767-7D63-4966-A45F-C69C2B6720A7;451
825FD6F8-C5E0-4948-9D32-0296BE1A1638;269
135779A2-0D81-4211-ADD9-341969F51C72;432
E1CB2A4B-6019-49F5-8AC3-700EE7461768;693
C129B3A2-C318-4389-9EC5-F6DAFD5593FE;1245
B3276020-5E5D-4551-8248-24160FE39953;870
0D36B8DE-6935-4684-825C-8EEF2AFB468D;150.999
B952BE16-2028-45C6-8A6C-F90063BF8DA3;452
C1D7B3B2-D959-41C9-97B4-D1F5AA6E8617;452
BA499951-FC9B-497B-A257-37CB581DB410;988
237A5DCE-58B2-45C6-BB33-140395E78921;472
DD549033-7750-4EC7-B238-D207A907376E;159
22610DBA-9F12-4164-BCC2-BAF02CC3C38F;171
D980B5F9-43F2-4558-84B7-2BEBFA474220;271
C6ED89AF-04D8-447D-8FDB-B2A1CA3FA0B6;485
5EC41322-BCC3-4C82-8C54-BB599A1CA006;134
26F11D4C-5846-41DE-B0C2-EEC7F41FBFD0;100
4764B324-754C-4709-AB20-B507812E1F39;300
0D0C57C6-4E07-41E5-B24F-238D824A940C;739
E5A62A8B-D42F-44E2-817F-5ECBCC83891F;251
FC159190-9B7E-4A2F-9810-EEC819F428E7;301
DBBA78B9-5F4F-4381-9883-AA275249DB94;301
B09C6D2B-450D-45BD-B2B7-ECA2AEA3587E;678
5EEB6A31-85AD-48E8-B1AC-6C5B174D7321;693
6796302D-5EE7-4A4A-8EF0-46CFBEB168EB;259
3DF520E4-7689-4A2E-85B9-A5CE7C2FFE86;301
DBBA78B9-5F4F-4381-9883-AA275249DB94;301
4A54D358-17CE-4805-8FA5-0AA098671906;1330
6DED620A-7A47-4EDC-96E1-CF9E74554308;678
2890FA10-3AB3-494A-9979-3EBA965EFC67;188
C2FAE1E4-0998-46CE-BDDF-ABFF133095CF;462
B34F4910-E39E-4D7A-8DB1-1F921964B5C5;226
DD62E7B5-6E77-446E-BD93-B8D728F05646;407
2F0B4580-9C56-40B9-A79E-011AA226D402;160
3A89B0FC-9977-4FF6-A6B2-91AE0D168FD1;188
091A9B8A-F32C-4375-99C0-780361B1ECE4;440
3E5F5EA7-229F-43C5-ACB6-31BB16E119AB;188
AEA2D23E-9BE7-4555-B4E4-220F5AABFC92;803
7D626F8A-1B14-4815-9BA8-A7E1C57ADBAC;151
A6575B86-32B9-4A08-A709-A89581E4E58C;470
A6575B86-32B9-4A08-A709-A89581E4E58C;470
7F1776E8-6AE9-49D6-9A08-03CFAE0C5F35;489
9F243EB4-BCBA-4017-9DC7-9F43C953F9E3;470
B9D48F63-C043-4173-A67E-F23A31D900DB;1083
5583101A-4AF5-483C-B8D1-A32F4E33B8D5;269
4D40A75C-4A61-40B3-B59F-455C13BF30E9;416
D89AE226-4A70-4E95-8F42-9ABB15BED2BD;693
5A561BBF-6709-4B68-A7CB-FB2292AFBB33;269
3155C5B4-C6ED-4649-9E4C-8FF87F25F000;1270
B3AE58AF-D117-41E1-B509-AB12BD5D8F84;1663
A6B9150B-39CC-43C1-BD6B-14A8BBC14DB4;472
612A09FC-6A8A-4303-A78E-87F7616EC271;693
3697A454-05B7-4A7F-9EFD-A7C6EC7A63BF;266
C54CE7F4-0609-4E82-ACE8-41E113F04B46;226
3D5714B3-E512-47CC-A8C0-C849047C9878;100
DCE85A26-44E7-4A58-88F2-42C2F116CDFF;452
B661AA1C-BEA1-47C2-96FF-01C42B0F6063;129
A7B8CCE1-0118-44BA-9392-9B46CB15E59E;472
2703E2CA-ABC0-4280-99F0-BADFE8890649;314
2B237092-E2D5-4546-9B3B-00032C042A74;271
3D02237E-52DC-48D0-A424-F9146A2FE717;98
123DA990-7674-4A6B-9D4F-61A9223F8AF1;266
50000832-22FC-46AE-B154-E74A23D7E98F;256
312981FC-E0DB-4FC9-A22D-3FBF3758377C;235.999
4A139140-8535-4803-9239-67A5E2757A68;232
2FFCC62F-4FEF-4B9C-ACB6-A1EFCDD68B58;235.999
8E8B43CF-CAAB-4851-BF3C-B0EA1DB9267E;472
730975BB-1E09-4FC7-A169-C4AD051BA7C3;416
E982614A-95D5-40B5-9990-9989ECF9F50C;269
A7D4AA4D-5547-40F0-9CEE-A67E752A87A0;313
056D6EC5-21CC-4C5B-B7CA-3D38576A0279;259
0C8A89C0-AFD8-4542-A1C7-AC4198C5ED37;777
52732ACA-3F3D-41EB-A1C3-5E7DB087D478;203
52732ACA-3F3D-41EB-A1C3-5E7DB087D478;203
D6F046AA-8A21-41ED-92BD-CE6AFBBDC257;472
49903CB2-EDF7-4F70-98B8-E9C744BCE113;452
C82E945E-0D25-461E-915C-B4C89B4C6015;739
2BD05842-C822-4B32-90E6-AE4E4ED497B5;377
56029DF6-E1ED-42ED-97A6-FBFBC73376C3;470
C33CE1CE-EF0C-4763-853D-5ADE9D22023B;602
B8847579-5A5D-429D-B6F7-1810F2A7800E;269
F1983F15-7F51-4D7A-A3A0-712D2EB7DF30;798
F2B54665-CE9B-4376-9E79-3189E65F7032;377
32369048-1F6A-4C9F-ABFB-7778EDF9E872;788
4F43BEE4-EE32-4363-BECE-ADB0CDC9381E;269
E46BEB47-635B-4F8C-B788-9549B07FB1BD;450
EABD1DC0-2B36-4163-8546-FDA15DE785C8;225.999
EABD1DC0-2B36-4163-8546-FDA15DE785C8;225.999
9E00283D-2CBB-4BEF-9B06-1E66D4686550;259
5F318A4F-B8BB-4B45-B26A-D75B9C8E4051;251
9E00283D-2CBB-4BEF-9B06-1E66D4686550;259
1027E58E-BAC6-4764-A221-B5E9CD14F578;472
0426A25C-3A1D-4759-AB6B-27D5F04588AC;250
E25A9E4D-8B06-4CC8-BA96-6BCCD553FF0E;661
3BCC6676-AA3F-4F9F-A889-E02D04919D2C;226
1D8C85DB-215C-4A9B-95F8-CFAAF8B7FF81;99999
00E09BD9-1407-4988-A183-D1FCB78D4E71;800
254BFB28-EF86-46B8-81C3-3DCB0782773E;450
A9CF3A2C-161B-4512-8A8C-CF3B45C25843;741
B2BFFF06-E91B-405F-994C-DC504CC9B88E;259
5C5A7F54-7A76-4786-A969-B33B6066F4C0;489
71E2AD5C-CA5C-430F-BC2A-90756CDB3232;269
AFF3BDD3-24C5-4873-9A1F-5E095330A78F;630
091A9B8A-F32C-4375-99C0-780361B1ECE4;440
E019CCCA-A54F-4A7E-821E-C3590B3DA268;887
08239E64-D3DE-44B3-A081-FAA5940F7543;314
A8A5245D-E7DA-429A-B6C0-0C8B76505476;266
9F783F39-6CA6-4323-87AC-FC4F7CA6184B;832
758E6981-F6AE-4472-A222-EF7502F0AF06;281
1B963941-733C-4279-AA9A-F207BD0D1F18;452
64883052-ADC7-4180-929D-CA9A2E68CB69;399
E57197DC-6EA9-4F3C-B3EB-4ED92D17A6C6;452
D67E77B7-40F0-4C8E-A09B-FD42FCDD03F1;831
30A862C5-7497-4067-8931-549953D91397;452
14AB8259-78C6-428F-9729-CBCC512979E2;489
8F6E3CDE-8753-48A8-82A2-F3C9DA2C96BF;264
EEA9CEA5-E054-4328-A593-401064F6D49D;251
26F11D4C-5846-41DE-B0C2-EEC7F41FBFD0;100
FCFE37C8-7C41-4533-8EC3-C1D377BA22B5;99999
60A33438-5964-424A-9A3C-B4A4D69048E0;346
237A5DCE-58B2-45C6-BB33-140395E78921;472
329ECA34-1A6C-404D-A263-A4FE82BE2DDA;452
237A5DCE-58B2-45C6-BB33-140395E78921;472
A9693C1B-395A-4C3D-8F96-0D0006596C22;84
7E47271A-9402-41EB-AB36-67F25E9ADADF;452
69B1356D-9B55-4313-A586-70B6E0AF1C7B;490
B9F60663-A5FA-4DFD-8B23-69C9C962CFBD;451
FF9BC881-886E-4CB1-84B1-BB30CDDB0ADD;451
BB3CE716-58DB-4B32-970C-02A89E44791D;264
FCFE37C8-7C41-4533-8EC3-C1D377BA22B5;99999
B49E420D-017F-45B2-AD09-690BB04224C5;251
03492447-A122-438A-B6A8-A9FA08AFB3C7;150.6
4CE784EE-65E4-4168-BDFE-8B64BD300EAA;489
68AA5796-52C8-484F-9DCB-DB5E8835BEF9;452
254BFB28-EF86-46B8-81C3-3DCB0782773E;450
4D6AA979-6948-44E5-8AE9-84055A94F4E6;151
DB3C99CD-9393-4AAD-B2A4-05740DFA76D1;452
CD471C9E-4DB6-4A0B-A7BC-EDB6084321E5;301
C77DC20A-45BB-45CF-91B7-EB9F38FCAB26;415
DF88F395-7D5B-4E72-AB84-030D8C44E9C9;440
93ED9622-C4B5-4DF9-809F-49D53655E66A;452
E4F0D14F-8944-4C02-BC15-E8EC2E96B87F;1040
B15C85AF-347A-4C23-A1B0-16BF49F6793A;452
62F5BB0D-8F8B-4278-8C01-3DB60B53DEC9;450
3E35053E-1B5D-4BFA-8924-2C873EB506EB;256
88FBCAD3-5D91-4ACF-BEF1-4552774DC1B7;602
E1C5CFB5-EFDF-4355-AF99-B7199F65F0AD;554
A237E64F-3AAA-48A5-A4E6-A71866DDF30E;661
CB739177-12CB-41DD-8CF4-5B37A7E1C906;1524
49CDD374-7817-4DD6-87E1-29355F56E953;107
5ACB4C39-0501-4B0F-B92D-F4D32196BFA8;377
72A308E8-6508-453F-80F6-000D170432F1;472
6AAB6026-ABA0-4B4E-8E70-853E097CA073;452
19F215C0-9EEA-489E-94E9-E5C8410E8D75;887
552652D8-4570-4DA8-A1B0-E419BC77A04B;472
4CE784EE-65E4-4168-BDFE-8B64BD300EAA;489
E49AEB5A-C1B2-4A2F-9519-C650809EBE04;126
DD39BD46-C53B-4406-ADFC-44C9D5A4EEFA;887
D24AD388-D1CE-4809-88E3-EB3D3A6F5014;181
99D6BD31-288A-4FAE-8C4A-84337D45A57F;302
99D6BD31-288A-4FAE-8C4A-84337D45A57F;302
A98F3C84-3F34-48AE-9052-56A5E5934AC2;887
A813927B-ADCC-4F53-9034-AF9AC78B3F6B;753
F3C72DA8-746F-4BFA-AF0B-CDB4AFEFD28D;312
3FF158E7-DC5F-4CD0-9142-09E24B0EF3EC;753
0D71D5CD-14C2-40C4-9DC2-1A42AECB1007;251
A9441B94-9CE5-48A5-98C9-4C5026B2554B;203
3FF158E7-DC5F-4CD0-9142-09E24B0EF3EC;753
8066BFEF-9678-40A1-8F55-0CDD267C2FEC;107
F240884B-62D1-45A4-93F4-EDD499BEF2A2;1663
29A38419-1EBD-47A7-9E93-FAF29C4D415A;403
1C3CBB2F-4D26-49E4-B33F-736EB1D4587E;578
040F8C6B-6154-4F65-90DE-0A928E5DF927;151
E6464C40-4171-4D14-B258-96BD51732EE0;624
51D47ABB-49D8-4264-BF61-141D4150B9FF;953
D8094B5F-F4A1-4926-8E0B-288E2BADD0DD;452
5C17EFDE-AC38-42A1-8921-47450C93FC46;250
6D874067-376B-4E91-8E62-6A1F26BA7EFE;920
C3ECB37A-111B-4258-BA51-B70E4D7FD316;554
45BD2F42-F612-46C5-91AE-7340948897A0;84
9B56DC62-22B0-46D6-9480-9DD877B4CE56;452
C2FAE1E4-0998-46CE-BDDF-ABFF133095CF;462
6085C67E-1F01-449C-B43B-43ED266AB867;314
6085C67E-1F01-449C-B43B-43ED266AB867;314
3B353B6F-8AC4-452E-9DC5-A5FBCC9DCFED;452
DF39C2B8-B194-4461-93CF-F8717023C467;479
D89AE226-4A70-4E95-8F42-9ABB15BED2BD;693
54DF2AC2-08E8-4796-9F51-0AE512D10818;259
15BCC681-BAF8-4836-8374-8E8F76FAF496;266
66D9C403-3113-485F-BFE7-C5B5AFCB1D83;739
3B353B6F-8AC4-452E-9DC5-A5FBCC9DCFED;452
50F4C3E1-66C7-47EA-8E7E-AA173597A0BD;313
0BF3CDD0-DF96-496B-9134-F2849E801EBF;284
43F3B249-81CF-4520-BC73-572928C04E1C;377
EC3B46F5-6D6B-45FC-A05A-70A2224997C2;452
15BCC681-BAF8-4836-8374-8E8F76FAF496;266
14D19538-77CD-4509-8593-134C1D663F49;489
1D2EA738-97F5-413A-BA15-7C99BC5120C3;128
02BA5F51-59B4-4241-A510-5A266306282B;104
0D0C57C6-4E07-41E5-B24F-238D824A940C;739
C6ED89AF-04D8-447D-8FDB-B2A1CA3FA0B6;485
5BFA5E09-A362-42B7-BA96-472D41DC178D;251
5BFA5E09-A362-42B7-BA96-472D41DC178D;251
0D2A5155-DBEC-439D-A275-E3705BD72AA8;376
161BB03E-9934-47A2-AF1E-6D2E5420371A;1083
A72BD56D-7FA5-4317-AB3A-A394D5404236;803
65E5D0F8-52B5-4A98-A61C-E26A92BA8A86;276
B9D48F63-C043-4173-A67E-F23A31D900DB;1083
62350768-56A6-45AA-84FE-ACDA16D3E757;452
65086A22-90E5-418C-8FE5-AFD21B477971;555
D8AE955C-E591-4791-9CBF-FE419A630610;452
03492447-A122-438A-B6A8-A9FA08AFB3C7;150.6
7557F0E7-2BAE-4289-8899-242ED9B3EE10;407
65086A22-90E5-418C-8FE5-AFD21B477971;555
575F6BD7-B6D0-4D7D-88A1-ADE8E25DCCE1;400
575F6BD7-B6D0-4D7D-88A1-ADE8E25DCCE1;400
42918901-CC0A-4828-BAFD-BB861E440C5D;266
94B0146D-48B4-491F-933B-B7D9DF0E074E;452
0103621A-B5FB-4EAF-B661-5933B9E2990B;800
BAA8A8EF-F082-42DB-BCA0-CC851F318378;678
674D8274-555B-4237-BBE7-4A4DD6B87DED;472
58B94B72-5A8B-4265-859F-C8A42977D4A2;284
54742AD1-B566-4347-81B8-8A0D98593C11;693
0C85AD71-ABBB-43F0-A0A1-43436145C921;259
BF7DF309-F8B5-42A8-80DF-F33F7B3F23CC;452
DDCA2D1C-96E4-44E8-B08C-07C0F868055F;200
B6EBB536-F394-4378-99FB-5EE0CD3D886A;472
300C9711-3ACB-4AEF-BB6F-34E20D5D9A0B;251
BA516C92-B8BA-4932-89EC-F76BA19FF692;180
161BB03E-9934-47A2-AF1E-6D2E5420371A;1083
F84DCB9B-F130-4277-A5D2-0A9807D3463D;452
161BB03E-9934-47A2-AF1E-6D2E5420371A;1083
E1CB2A4B-6019-49F5-8AC3-700EE7461768;693
34BE9C23-C440-41D2-B64E-FB877B82CC26;151
B9D48F63-C043-4173-A67E-F23A31D900DB;1083
8822DF66-4505-49AB-A848-E43FE989B197;800
D25583F6-FEC0-4046-B2BD-EDC9B903B6C2;181
8CF2A5DF-7CF3-4B04-A284-8BC476C4F5D1;151
8CF2A5DF-7CF3-4B04-A284-8BC476C4F5D1;151
64883052-ADC7-4180-929D-CA9A2E68CB69;399
161BB03E-9934-47A2-AF1E-6D2E5420371A;1083
161BB03E-9934-47A2-AF1E-6D2E5420371A;1083
C04FEE63-ADE6-4FDF-A858-A00078197C51;678
B6E89437-3901-4A40-A9A0-2382B7C4A7CC;99999
08B98F4E-B5D2-41BE-8170-FD13A74212B6;251
1822C8E1-4D94-4AA7-BD98-62579A5C12A1;739
AC52B34B-D800-4D88-A136-D15385665CA3;104
0426A25C-3A1D-4759-AB6B-27D5F04588AC;250
04E69428-F9F6-451C-B02B-366623A29F1C;315
48530EFB-01FE-4AF6-AE0A-8AF27F3F3003;261
D26CB470-C959-4C4A-82B4-09BA54EE72E6;266
8023F211-A03E-4A6A-9DF7-3E088F3BD1BD;482
336DA11F-9E69-4F24-A98B-05D713991A6B;250
D3BA5D04-B303-4EC7-BAC7-84B8E1F6765C;346
5C0A84A2-ACFF-44F6-BD8A-DDA8476E0243;269
48820C0E-3CCF-4017-8A83-4D510210E544;461
95A3ABCE-D88C-4314-A9E9-B8513A60052C;120
91149E01-0E5E-4D04-96C3-98C024D00242;250
D232FB56-3008-4BE3-AE13-006A8B011A04;452
6F9ECBF4-7CC7-4B22-AA2C-0468DCE1A12F;226
5BC608D4-1CB8-4A06-97D9-A52C66D8FE89;208
DDCA2D1C-96E4-44E8-B08C-07C0F868055F;200
9AB321E0-E4A3-48F6-BB81-9B07AB1BDF9F;452
2913AA43-DAB3-4727-97D2-C38B86F71128;624
1EAE67FA-5497-4F17-BD60-E50D2108D271;452
4641D0B3-55D2-4610-8CA9-64F5108FBD2A;678
233D30A4-11C2-4F96-BAE3-0183124C3A60;452
8F95A664-DE6F-49FB-859A-3C27EF11F534;489
DF69803E-1C67-4624-ADAB-3F63B21E25AC;800
1ACDD6C6-89CD-4DE8-8308-D72D65051964;151
85BA9BE0-A063-41CF-8A8B-6F55EA4FBDF6;151
5B3AB9AD-02B9-4E85-92E0-C124E60EB941;302
